id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction
3177,1,27,22,12,4,0.0,10,4,0
3184,0,24,7,12,1,0.0,6,3,0
3185,0,20,3,12,5,0.0,6,3,0
3186,0,31,35,12,2,0.0,7,4,0
3193,1,22,43,12,2,0.0,8,3,0
3194,1,29,48,12,3,0.0,5,4,0
3195,0,32,48,12,4,0.0,9,3,0
3196,0,28,44,12,1,0.0,9,1,0
3198,1,32,43,12,5,0.0,10,3,0
3209,0,34,18,12,5,0.0,6,5,0
3222,1,32,9,12,5,0.0,10,3,0
3226,1,23,37,12,1,0.0,6,1,0
3227,1,28,47,12,4,0.0,6,4,0
3228,0,33,9,12,1,0.0,9,4,0
3234,1,27,6,12,1,0.0,7,1,0
3235,0,25,49,12,5,0.0,7,2,0
3245,0,28,43,12,3,0.0,9,1,0
3253,1,21,27,12,2,0.0,9,2,0
3258,1,23,18,12,5,0.0,10,3,0
3260,1,25,18,12,2,0.0,10,3,0
3261,1,29,43,12,4,0.0,7,1,0
3266,0,33,22,12,3,0.0,6,1,0
3268,0,30,21,12,4,0.0,8,2,0
3271,1,24,18,12,4,0.0,5,1,0
3273,1,19,46,12,2,0.0,7,1,0
3281,0,20,4,12,5,0.0,8,1,0
3282,0,19,46,12,4,0.0,8,2,0
3289,1,24,35,12,1,0.0,7,2,0
3301,0,31,18,12,5,0.0,9,1,0
3304,0,24,2,12,4,0.0,6,3,0
3305,0,29,19,12,3,0.0,10,1,0
3312,1,33,9,12,2,0.0,7,4,0
3319,0,33,9,12,1,0.0,9,3,0
3331,0,23,42,12,4,0.0,9,1,0
3337,1,32,15,12,3,0.0,9,3,0
3339,0,23,18,12,2,0.0,9,4,0
3341,1,25,22,12,5,0.0,6,1,0
3343,0,31,44,12,3,0.0,6,2,0
3344,1,28,48,12,5,0.0,6,4,0
3345,0,21,49,12,5,0.0,6,2,0
3350,0,28,44,12,5,0.0,6,3,0
3352,1,23,15,12,3,0.0,7,4,0
3357,1,23,18,12,5,0.0,10,1,0
3359,1,21,15,12,4,0.0,7,4,0
3377,1,28,18,12,2,0.0,5,1,0
3379,0,25,43,12,1,0.0,7,2,0
3385,0,29,18,12,2,0.0,10,2,0
3390,1,30,27,12,3,0.0,8,4,0
3393,0,28,22,12,4,0.0,7,4,0
3401,1,19,21,12,3,0.0,9,3,0
3405,0,24,35,12,5,0.0,6,5,0
3416,1,-15,15,12,1,0.0,6,2,0
3420,1,34,3,12,4,0.0,7,3,0
3429,0,25,21,12,5,0.0,6,5,0
3430,1,24,35,12,1,0.0,9,4,0
3436,1,23,30,12,1,0.0,9,3,0
3437,0,32,21,12,5,0.0,9,2,0
3438,1,18,35,12,4,0.0,8,1,0
3442,1,21,18,12,4,0.0,5,5,0
3456,0,32,18,12,1,0.0,8,5,0
3457,1,30,21,12,3,0.0,9,2,0
3461,0,25,17,12,2,0.0,10,4,0
3464,0,28,48,12,5,0.0,8,3,0
3466,0,32,12,12,4,0.0,9,2,0
3469,1,21,3,12,4,0.0,6,3,0
3477,0,20,43,12,3,0.0,6,4,0
3483,1,23,21,12,1,0.0,8,3,0
3490,1,32,31,12,4,0.0,9,3,0
3491,1,25,36,12,3,0.0,9,1,0
3493,0,29,43,12,2,0.0,8,4,0
3498,1,20,49,12,5,0.0,6,1,0
3500,1,30,36,12,2,0.0,9,3,0
3506,1,28,3,12,3,0.0,7,4,0
3515,1,18,2,12,1,0.0,7,2,0
3524,0,28,27,12,4,0.0,6,5,0
3527,1,19,30,12,5,0.0,6,3,0
3539,1,23,27,12,1,0.0,6,3,0
3546,1,31,36,12,5,0.0,7,2,0
3572,0,20,7,12,1,0.0,10,3,0
3573,0,21,46,12,5,0.0,6,1,0
3580,1,27,23,12,5,0.0,9,5,0
3586,0,23,30,12,1,0.0,10,4,0
3588,1,27,17,12,5,0.0,5,2,0
3590,0,32,18,12,5,0.0,5,3,0
3594,0,33,35,12,4,0.0,8,2,0
3596,1,24,18,12,5,0.0,8,1,0
3599,0,-15,12,12,2,0.0,7,2,0
3601,1,-15,44,12,1,0.0,8,1,0
3607,0,23,44,12,5,0.0,7,1,0
3611,0,27,42,12,5,0.0,8,4,0
3612,0,28,18,12,2,0.0,10,3,0
3617,0,23,46,12,4,0.0,10,2,0
3639,1,34,6,12,4,0.0,8,5,0
3641,1,28,7,12,5,0.0,6,2,0
3643,1,27,43,12,1,0.0,5,3,0
3644,1,33,42,12,3,0.0,5,4,0
3651,0,30,2,12,2,0.0,10,1,0
3652,0,20,30,12,3,0.0,6,3,0
3656,1,23,31,12,5,0.0,10,2,0
3660,1,31,3,12,1,0.0,10,3,0
3670,1,25,27,12,4,0.0,5,2,0
3674,0,33,18,12,4,0.0,9,4,0
3682,0,23,44,12,2,0.0,7,3,0
3684,0,21,18,12,4,0.0,9,1,0
3688,0,34,42,12,3,0.0,6,2,0
3691,1,30,3,12,5,0.0,7,2,0
3700,0,27,30,12,5,0.0,8,3,0
3705,1,18,48,12,3,0.0,5,1,0
3707,0,24,43,12,4,0.0,9,2,0
3710,1,24,10,12,4,0.0,9,4,0
3727,1,28,16,12,5,0.0,10,2,0
3728,1,32,18,12,5,0.0,6,1,0
3730,1,29,36,12,3,0.0,6,3,0
3737,0,18,48,12,3,0.0,5,3,0
3739,0,29,36,12,2,0.0,8,4,0
3741,1,21,44,12,2,0.0,8,4,0
3754,1,21,7,12,5,0.0,9,1,0
3755,1,22,18,12,2,0.0,9,5,0
3763,0,24,16,12,5,0.0,6,1,0
3769,0,22,7,12,5,0.0,6,3,0
3781,1,19,2,12,4,0.0,10,3,0
3788,0,25,44,12,1,0.0,7,4,0
3792,1,28,22,12,5,0.0,7,2,0
3794,1,25,2,12,1,0.0,7,3,0
3801,1,18,4,12,5,0.0,9,4,0
3812,1,18,36,12,5,0.0,8,3,0
3814,0,24,38,12,2,0.0,6,5,0
3817,1,29,16,12,2,0.0,10,3,0
3818,1,20,36,12,5,0.0,5,3,0
3828,0,27,22,12,4,0.0,10,3,0
3831,1,31,47,12,1,0.0,8,4,0
3844,1,34,15,12,4,0.0,9,3,0
3845,1,23,15,12,4,0.0,5,1,0
3852,0,23,31,12,5,0.0,6,3,0
3857,0,20,23,12,4,0.0,9,4,0
3862,1,24,48,12,3,0.0,9,3,0
3865,1,19,18,12,1,0.0,7,2,0
3870,1,31,37,12,5,0.0,10,5,0
3874,0,23,48,12,1,0.0,7,2,0
3880,1,26,17,12,3,0.0,9,5,0
3885,1,31,37,12,5,0.0,10,3,0
3887,1,23,22,12,5,0.0,9,3,0
3888,1,29,21,12,5,0.0,10,1,0
3895,1,21,42,12,5,0.0,7,3,0
3920,1,32,21,12,1,0.0,6,3,0
3921,1,26,21,12,1,0.0,5,4,0
3924,1,25,2,12,1,0.0,7,3,0
3928,0,22,6,12,1,0.0,7,1,0
3931,0,29,43,12,3,0.0,7,3,0
3934,0,30,15,12,2,0.0,10,3,0
3939,0,33,37,12,2,0.0,6,2,0
3940,1,26,12,12,1,0.0,8,1,0
3951,1,22,3,12,1,0.0,8,2,0
3961,1,29,27,12,3,0.0,9,4,0
3962,0,24,44,12,4,0.0,6,2,0
3963,0,23,18,12,1,0.0,7,1,0
3971,1,23,6,12,2,0.0,8,4,0
3983,1,75,46,12,4,0.0,6,4,0
3987,0,18,3,12,2,0.0,8,5,0
3990,1,33,18,12,3,0.0,9,1,0
3999,1,21,27,12,1,0.0,5,4,0
4001,1,33,36,12,1,0.0,9,2,0
4004,0,27,48,12,5,0.0,9,2,0
4006,1,23,10,12,3,0.0,6,4,0
4013,0,24,10,12,5,0.0,9,1,0
4015,1,20,27,12,3,0.0,8,3,0
4016,1,21,18,12,1,0.0,8,1,0
4022,1,23,35,12,2,0.0,7,3,0
4027,0,24,43,12,5,0.0,6,3,0
4029,0,23,22,12,3,0.0,10,3,0
4039,1,24,36,12,3,0.0,6,3,0
4047,0,24,18,12,3,0.0,6,3,0
4056,1,75,18,12,3,0.0,7,1,0
4058,0,27,18,12,5,0.0,7,5,0
4060,1,20,2,12,4,0.0,9,2,0
4070,1,23,48,12,3,0.0,6,4,0
4077,0,19,38,12,4,0.0,7,3,0
4078,0,34,23,12,1,0.0,6,2,0
4079,0,28,27,12,4,0.0,9,1,0
4080,1,21,15,12,1,0.0,5,3,0
4081,1,20,30,12,3,0.0,9,3,0
4082,1,24,23,12,3,0.0,6,3,0
4083,1,25,19,12,2,0.0,7,1,0
4090,1,22,21,12,5,0.0,7,2,0
4092,0,18,23,12,5,0.0,7,3,0
4104,1,33,19,12,4,0.0,8,3,0
4111,1,34,23,12,2,0.0,6,4,0
4113,0,23,37,12,3,0.0,6,3,0
4114,0,30,37,12,5,0.0,6,1,0
4117,1,23,48,12,1,0.0,8,4,0
4121,1,20,4,12,3,0.0,9,4,0
4126,1,20,15,12,5,0.0,8,4,0
4127,1,34,21,12,3,0.0,8,2,0
4130,1,28,18,12,3,0.0,8,4,0
4133,0,34,17,12,3,0.0,8,1,0
4137,1,19,7,12,5,0.0,9,3,0
4141,1,26,48,12,5,0.0,5,4,0
4146,1,25,18,12,5,0.0,7,2,0
4171,0,27,36,12,3,0.0,7,3,0
4174,0,34,43,12,4,0.0,8,5,0
4183,1,19,47,12,2,0.0,9,5,0
4187,1,23,2,12,2,0.0,6,5,0
4188,1,31,44,12,1,0.0,9,3,0
4189,1,31,47,12,1,0.0,10,3,0
4191,1,31,31,12,4,0.0,9,5,0
4202,1,19,3,12,4,0.0,7,5,0
4210,1,25,18,12,3,0.0,10,4,0
4213,0,26,49,12,1,0.0,7,4,0
4226,0,22,31,12,5,0.0,10,1,0
4227,0,25,21,12,5,0.0,8,3,0
4241,1,20,16,12,1,0.0,6,4,0
4243,0,-15,27,12,4,0.0,9,3,0
4248,1,19,7,12,5,0.0,9,3,0
4249,1,27,27,12,5,0.0,9,1,0
4252,1,34,15,12,3,0.0,9,3,0
4263,0,28,27,12,5,0.0,10,2,0
4267,0,20,23,12,5,0.0,6,3,0
4271,0,24,2,12,3,0.0,9,3,0
4277,0,24,42,12,4,0.0,9,2,0
4281,0,26,43,12,4,0.0,9,3,0
4284,0,18,6,12,3,0.0,10,4,0
4304,0,22,17,12,4,0.0,7,4,0
4308,0,33,18,12,3,0.0,6,3,0
4309,1,18,2,12,3,0.0,7,4,0
4313,1,26,22,12,5,0.0,10,1,0
4316,0,29,18,12,5,0.0,8,3,0
4324,1,28,18,12,2,0.0,9,3,0
4325,1,22,31,12,4,0.0,9,1,0
4333,1,27,22,12,1,0.0,6,4,0
4335,1,29,9,12,5,0.0,9,1,0
4337,1,28,49,12,1,0.0,8,4,0
4343,0,29,44,12,2,0.0,9,2,0
4345,0,24,49,12,2,0.0,9,1,0
4346,1,34,2,12,1,0.0,9,2,0
4349,1,20,18,12,2,0.0,8,3,0
4356,0,28,47,12,3,0.0,8,1,0
4358,1,28,18,12,1,0.0,8,4,0
4362,0,19,46,12,4,0.0,6,3,0
4366,1,31,35,12,3,0.0,9,3,0
4379,0,32,15,12,2,0.0,9,2,0
4380,1,20,36,12,2,0.0,6,3,0
4381,0,-15,44,12,5,0.0,7,3,0
4390,0,29,18,12,4,0.0,10,5,0
4399,0,19,12,12,1,0.0,7,2,0
4410,1,21,2,12,1,0.0,7,2,0
4411,1,26,3,12,3,0.0,9,5,0
4413,1,28,49,12,2,0.0,9,1,0
4414,1,23,6,12,3,0.0,6,5,0
4417,1,-15,21,12,5,0.0,6,3,0
4424,1,19,21,12,4,0.0,7,3,0
4435,0,29,7,12,3,0.0,6,4,0
4437,1,19,15,12,3,0.0,10,3,0
4439,1,22,17,12,1,0.0,7,4,0
4440,0,23,37,12,5,0.0,7,5,0
4441,0,28,18,12,3,0.0,9,5,0
4447,1,21,22,12,3,0.0,8,1,0
4449,1,19,18,12,1,0.0,8,1,0
4451,1,29,15,12,4,0.0,5,1,0
4461,0,20,36,12,2,0.0,9,4,0
4464,0,34,4,12,2,0.0,10,5,0
4474,1,31,36,12,5,0.0,6,1,0
4480,0,22,16,12,4,0.0,6,5,0
4484,0,33,42,12,3,0.0,9,3,0
4491,1,24,38,12,5,0.0,6,3,0
4492,0,75,18,12,3,0.0,7,1,0
4499,1,20,30,12,5,0.0,6,2,0
4500,0,29,46,12,3,0.0,8,3,0
4509,0,29,16,12,4,0.0,8,4,0
4510,0,21,36,12,3,0.0,6,2,0
4511,0,33,48,12,1,0.0,7,2,0
4516,0,30,18,12,2,0.0,8,2,0
4519,0,24,38,12,3,0.0,7,2,0
4528,0,20,18,12,3,0.0,7,1,0
4538,0,30,21,12,2,0.0,9,5,0
4546,1,25,43,12,5,0.0,9,2,0
4560,1,23,49,12,1,0.0,10,2,0
4564,0,28,18,12,3,0.0,7,3,0
4570,1,22,18,12,2,0.0,10,2,0
4571,1,29,16,12,2,0.0,9,4,0
4591,1,27,27,12,4,0.0,7,3,0
4607,1,33,31,12,5,0.0,8,3,0
4611,0,33,42,12,5,0.0,9,4,0
4614,0,21,7,12,3,0.0,5,3,0
4615,0,27,18,12,3,0.0,8,3,0
4618,0,26,4,12,5,0.0,6,1,0
4621,1,23,37,12,1,0.0,9,2,0
4624,1,21,49,12,5,0.0,6,4,0
4635,0,20,12,12,5,0.0,8,2,0
4643,0,22,48,12,4,0.0,8,2,0
4647,0,31,15,12,3,0.0,9,5,0
4657,1,23,27,12,2,0.0,8,4,0
4661,1,20,15,12,4,0.0,5,1,0
4668,0,26,7,12,5,0.0,6,1,0
4673,1,20,38,12,4,0.0,8,1,0
4674,0,24,35,12,3,0.0,8,4,0
4680,1,18,30,12,1,0.0,6,2,0
4698,0,29,3,12,3,0.0,8,4,0
4700,0,21,15,12,4,0.0,10,5,0
4714,1,32,47,12,2,0.0,6,4,0
4715,1,22,43,12,4,0.0,7,3,0
4717,1,29,22,12,2,0.0,8,3,0
4718,1,22,6,12,1,0.0,10,3,0
4725,1,19,21,12,2,0.0,10,2,0
4727,1,28,18,12,5,0.0,9,1,0
4730,1,24,15,12,3,0.0,9,4,0
4740,1,29,35,12,3,0.0,7,1,0
4756,1,22,19,12,1,0.0,6,1,0
4758,1,24,19,12,4,0.0,5,1,0
4765,0,23,36,12,3,0.0,8,1,0
4768,0,32,18,12,4,0.0,7,2,0
4770,0,24,15,12,4,0.0,7,3,0
4773,1,29,46,12,4,0.0,7,1,0
4780,1,27,42,12,2,0.0,7,3,0
4784,1,18,3,12,5,0.0,6,4,0
4787,0,20,23,12,4,0.0,8,2,0
4790,1,24,23,12,3,0.0,5,4,0
4800,1,34,18,12,4,0.0,8,2,0
4807,1,18,6,12,1,0.0,10,1,0
4820,0,22,2,12,3,0.0,6,1,0
4826,1,28,12,12,1,0.0,9,3,0
4827,1,30,4,12,5,0.0,8,3,0
4832,1,34,15,12,2,0.0,10,1,0
4839,1,31,36,12,5,0.0,7,1,0
4846,0,31,3,12,5,0.0,10,2,0
4849,1,27,12,12,3,0.0,9,4,0
4858,0,18,21,12,4,0.0,8,3,0
4862,1,19,23,12,5,0.0,10,1,0
4868,1,33,7,12,1,0.0,8,5,0
4870,1,26,4,12,5,0.0,9,2,0
4872,0,29,19,12,4,0.0,9,3,0
4878,1,23,3,12,1,0.0,7,2,0
4887,1,32,42,12,3,0.0,6,3,0
4901,0,33,18,12,2,0.0,8,5,0
4918,0,34,6,12,4,0.0,8,3,0
4921,1,18,48,12,4,0.0,10,3,0
4927,1,24,18,12,4,0.0,6,3,0
4935,0,33,48,12,4,0.0,9,3,0
4937,0,23,37,12,1,0.0,6,5,0
4939,0,20,48,12,4,0.0,7,3,0
4949,0,24,18,12,5,0.0,6,2,0
4955,0,33,12,12,5,0.0,5,2,0
4964,1,24,18,12,5,0.0,8,1,0
4970,0,29,6,12,4,0.0,6,1,0
4971,1,29,17,12,3,0.0,10,3,0
4975,1,26,30,12,5,0.0,8,3,0
4979,1,19,47,12,5,0.0,9,1,0
4981,0,25,44,12,4,0.0,8,4,0
4985,1,19,23,12,4,0.0,10,4,0
4995,0,26,7,12,1,0.0,10,5,0
4997,0,33,43,12,2,0.0,10,2,0
4998,1,18,21,12,3,0.0,8,4,0
5008,1,33,2,12,5,0.0,10,1,0
5009,0,27,47,12,2,0.0,10,4,0
5010,1,30,22,12,3,0.0,5,4,0
5011,1,34,2,12,2,0.0,10,3,0
5015,1,18,15,12,2,0.0,6,2,0
5017,0,26,7,12,2,0.0,7,1,0
5018,0,28,19,12,4,0.0,9,5,0
5038,1,18,48,12,5,0.0,6,1,0
5045,1,25,44,12,5,0.0,8,3,0
5046,0,20,18,12,5,0.0,7,1,0
5049,1,24,15,12,2,0.0,6,3,0
5051,1,20,42,12,3,0.0,9,3,0
5056,1,23,36,12,3,0.0,7,4,0
5062,0,27,44,12,3,0.0,9,3,0
5064,0,19,6,12,1,0.0,7,2,0
5066,0,33,43,12,1,0.0,5,3,0
5070,0,21,4,12,2,0.0,7,4,0
5071,0,27,2,12,4,0.0,6,3,0
5073,1,19,21,12,1,0.0,9,5,0
5078,0,34,48,12,1,0.0,6,3,0
5080,0,28,18,12,3,0.0,8,5,0
5082,0,20,19,12,4,0.0,5,5,0
5089,0,31,12,12,5,0.0,9,2,0
5090,0,20,48,12,5,0.0,7,3,0
5092,1,30,44,12,5,0.0,7,3,0
5097,0,19,21,12,5,0.0,7,1,0
5105,0,21,12,12,3,0.0,10,2,0
5106,1,29,35,12,5,0.0,8,5,0
5110,1,32,15,12,2,0.0,9,1,0
5113,1,29,2,12,2,0.0,7,2,0
5122,1,34,6,12,2,0.0,10,3,0
5125,0,33,42,12,2,0.0,8,2,0
5128,1,30,42,12,4,0.0,7,4,0
5130,0,28,18,12,3,0.0,10,4,0
5136,1,28,43,12,4,0.0,6,3,0
5142,0,31,9,12,3,0.0,9,2,0
5144,1,29,9,12,4,0.0,8,4,0
5152,1,29,49,12,3,0.0,8,3,0
5153,1,19,3,12,3,0.0,9,1,0
5156,1,22,42,12,5,0.0,6,4,0
5160,1,33,38,12,2,0.0,6,4,0
5164,0,24,12,12,4,0.0,6,3,0
5165,0,19,9,12,5,0.0,6,5,0
5166,0,22,31,12,2,0.0,8,4,0
5177,1,30,15,12,1,0.0,9,5,0
5189,0,30,18,12,5,0.0,7,4,0
5198,1,29,22,12,2,0.0,6,3,0
5205,1,28,18,12,4,0.0,9,2,0
5220,1,19,16,12,1,0.0,10,3,0
5236,1,34,17,12,1,0.0,6,1,0
5242,0,19,19,12,1,0.0,8,1,0
5245,0,20,2,12,3,0.0,10,4,0
5251,1,-15,30,12,5,0.0,7,3,0
5255,0,75,19,12,5,0.0,7,3,0
5260,0,26,12,12,5,0.0,9,1,0
5265,1,24,43,12,1,0.0,7,5,0
5278,1,29,12,12,2,0.0,8,4,0
5287,1,20,2,12,3,0.0,8,3,0
5291,1,75,35,12,5,0.0,8,3,0
5292,0,34,35,12,1,0.0,7,3,0
5295,0,28,27,12,5,0.0,7,2,0
5301,0,27,31,12,1,0.0,6,3,0
5302,1,26,49,12,3,0.0,7,3,0
5303,0,25,48,12,4,0.0,6,4,0
5308,1,29,9,12,4,0.0,7,4,0
5311,0,23,12,12,3,0.0,9,4,0
5315,1,19,3,12,1,0.0,9,4,0
5331,1,28,16,12,2,0.0,10,5,0
5333,1,23,12,12,5,0.0,8,3,0
5334,1,24,4,12,3,0.0,10,3,0
5336,1,34,19,12,2,0.0,10,3,0
5337,1,28,15,12,2,0.0,9,4,0
5341,1,30,42,12,2,0.0,9,3,0
5343,0,31,4,12,1,0.0,10,3,0
5362,1,20,4,12,2,0.0,10,2,0
5382,0,30,18,12,3,0.0,9,3,0
5393,1,21,44,12,5,0.0,10,2,0
5403,0,34,48,12,1,0.0,5,4,0
5404,1,31,18,12,1,0.0,7,3,0
5417,1,25,18,12,5,0.0,7,4,0
5420,0,20,4,12,5,0.0,6,5,0
5434,1,19,18,12,3,0.0,6,5,0
5435,1,34,46,12,1,0.0,6,3,0
5436,0,32,12,12,3,0.0,8,5,0
5439,0,23,15,12,3,0.0,8,5,0
5444,1,20,2,12,3,0.0,6,3,0
5451,1,32,37,12,2,0.0,8,3,0
5462,0,22,31,12,3,0.0,8,1,0
5465,1,20,6,12,3,0.0,10,3,0
5467,1,28,49,12,5,0.0,6,2,0
5473,0,18,21,12,5,0.0,6,2,0
5475,0,18,48,12,1,0.0,9,4,0
5482,1,34,30,12,1,0.0,9,3,0
5484,1,24,18,12,3,0.0,6,1,0
5491,1,20,48,12,4,0.0,6,5,0
5494,1,28,9,12,4,0.0,6,4,0
5506,0,-15,15,12,3,0.0,9,1,0
5507,0,29,35,12,4,0.0,7,5,0
5513,1,30,18,12,2,0.0,10,3,0
5516,1,21,49,12,4,0.0,7,2,0
5523,0,20,49,12,1,0.0,6,1,0
5529,0,26,48,12,5,0.0,9,2,0
5538,1,30,42,12,2,0.0,8,1,0
5545,1,24,36,12,4,0.0,10,1,0
5548,1,21,18,12,4,0.0,9,1,0
5550,0,24,7,12,2,0.0,8,3,0
5552,1,29,48,12,1,0.0,8,1,0
5555,0,19,15,12,1,0.0,9,1,0
5560,0,34,15,12,3,0.0,9,4,0
5561,1,18,6,12,5,0.0,6,5,0
5563,1,25,18,12,3,0.0,6,3,0
5565,1,34,21,12,1,0.0,8,2,0
5568,0,24,42,12,3,0.0,7,3,0
5569,0,42,38,12,2,0.0,9,5,0
5579,1,32,35,12,5,0.0,10,3,0
5580,0,25,22,12,4,0.0,9,1,0
5581,1,23,18,12,5,0.0,10,1,0
5593,1,32,2,12,4,0.0,9,4,0
5601,1,75,18,12,5,0.0,7,1,0
5603,1,21,38,12,3,0.0,5,2,0
5609,0,32,38,12,2,0.0,5,2,0
5612,1,34,42,12,3,0.0,7,3,0
5613,1,27,49,12,1,0.0,8,2,0
5616,0,28,15,12,5,0.0,7,2,0
5624,0,24,43,12,4,0.0,9,1,0
5626,1,21,23,12,5,0.0,6,5,0
5632,1,30,23,12,1,0.0,8,2,0
5635,1,25,4,12,3,0.0,7,2,0
5639,1,27,23,12,4,0.0,9,1,0
5659,0,32,48,12,3,0.0,7,1,0
5660,1,19,12,12,2,0.0,7,3,0
5662,1,26,3,12,1,0.0,9,3,0
5671,1,21,36,12,4,0.0,8,5,0
5672,1,29,43,12,5,0.0,5,5,0
5681,1,18,37,12,4,0.0,8,3,0
5686,0,22,17,12,5,0.0,5,4,0
5693,0,19,23,12,4,0.0,8,1,0
5702,0,22,48,12,4,0.0,6,2,0
5708,0,20,30,12,5,0.0,10,2,0
5709,1,30,18,12,2,0.0,10,3,0
5712,1,30,18,12,1,0.0,6,3,0
5713,1,29,4,12,2,0.0,9,4,0
5714,1,27,2,12,1,0.0,6,2,0
5719,1,33,17,12,2,0.0,6,3,0
5730,1,20,18,12,1,0.0,10,4,0
5746,1,29,23,12,4,0.0,10,2,0
5748,0,26,18,12,2,0.0,8,3,0
5749,1,28,6,12,2,0.0,10,3,0
5751,0,28,47,12,3,0.0,6,3,0
5758,1,33,37,12,2,0.0,6,4,0
5765,1,25,47,12,2,0.0,6,1,0
5768,0,26,48,12,2,0.0,7,3,0
5769,1,18,44,12,5,0.0,7,1,0
5786,1,33,6,12,3,0.0,7,3,0
5787,0,30,22,12,3,0.0,5,2,0
5822,0,23,30,12,2,0.0,6,3,0
5835,1,22,17,12,1,0.0,7,4,0
5836,0,29,44,12,1,0.0,7,2,0
5837,0,19,3,12,3,0.0,8,5,0
5842,1,26,36,12,3,0.0,9,1,0
5845,1,25,3,12,2,0.0,10,4,0
5857,1,21,47,12,1,0.0,8,2,0
5872,1,21,35,12,4,0.0,9,4,0
5879,0,33,42,12,5,0.0,10,1,0
5881,0,20,18,12,5,0.0,8,4,0
5885,1,31,3,12,4,0.0,9,5,0
5886,1,24,15,12,4,0.0,7,1,0
5887,0,31,42,12,3,0.0,10,4,0
5892,0,34,18,12,1,0.0,9,2,0
5894,1,20,43,12,3,0.0,10,3,0
5898,1,24,18,12,5,0.0,6,3,0
5899,1,21,18,12,4,0.0,7,1,0
5903,0,31,49,12,5,0.0,10,1,0
5920,1,24,12,12,5,0.0,8,3,0
5924,1,28,43,12,2,0.0,6,2,0
5931,1,27,17,12,4,0.0,9,2,0
5932,0,21,15,12,5,0.0,6,1,0
5936,1,21,3,12,5,0.0,9,2,0
5948,1,24,23,12,5,0.0,6,1,0
5951,0,19,18,12,1,0.0,10,4,0
5953,0,20,37,12,1,0.0,6,3,0
5954,1,28,48,12,3,0.0,6,5,0
5967,1,28,22,12,4,0.0,8,2,0
5976,1,23,3,12,5,0.0,8,4,0
5977,1,21,27,12,2,0.0,6,1,0
5980,1,24,12,12,5,0.0,10,2,0
5981,1,33,17,12,3,0.0,6,3,0
5982,0,33,16,12,2,0.0,5,5,0
5987,1,32,36,12,3,0.0,7,5,0
5991,1,24,43,12,4,0.0,9,2,0
5992,1,29,44,12,4,0.0,9,3,0
5995,1,75,9,12,5,0.0,6,3,0
5996,0,29,23,12,5,0.0,10,4,0
5998,0,27,3,12,3,0.0,9,4,0
6003,0,18,43,12,3,0.0,9,3,0
6006,0,26,31,12,4,0.0,9,2,0
6011,0,20,48,12,5,0.0,10,3,0
6012,0,34,16,12,3,0.0,7,2,0
6013,1,33,7,12,5,0.0,9,3,0
6019,1,18,12,12,3,0.0,9,5,0
6020,1,27,18,12,5,0.0,6,1,0
6024,0,29,38,12,4,0.0,10,1,0
6033,0,20,6,12,4,0.0,10,3,0
6034,0,21,2,12,1,0.0,5,5,0
6042,0,25,18,12,3,0.0,6,4,0
6049,0,34,38,12,4,0.0,8,2,0
6051,0,22,30,12,5,0.0,5,4,0
6052,1,24,42,12,3,0.0,8,1,0
6057,1,29,16,12,2,0.0,7,5,0
6063,0,22,2,12,2,0.0,5,3,0
6070,1,29,38,12,4,0.0,10,3,0
6078,1,32,42,12,3,0.0,8,2,0
6083,0,27,16,12,3,0.0,7,3,0
6084,0,22,46,12,5,0.0,7,2,0
6088,0,23,17,12,1,0.0,6,2,0
6090,1,30,22,12,2,0.0,10,3,0
6094,0,24,30,12,3,0.0,9,3,0
6101,1,33,38,12,3,0.0,8,4,0
6113,1,29,30,12,5,0.0,10,3,0
6116,0,23,48,12,1,0.0,8,2,0
6118,1,29,38,12,1,0.0,8,3,0
6125,1,20,42,12,5,0.0,9,3,0
6137,0,33,17,12,1,0.0,9,3,0
6139,0,28,46,12,4,0.0,10,4,0
6143,0,23,18,12,3,0.0,7,3,0
6156,1,28,43,12,5,0.0,6,5,0
6174,1,29,43,12,4,0.0,8,5,0
6177,1,20,23,12,3,0.0,9,4,0
6183,0,22,18,12,1,0.0,6,5,0
6192,1,27,21,12,2,0.0,8,4,0
6196,1,27,42,12,3,0.0,9,3,0
6205,1,24,16,12,3,0.0,10,2,0
6211,1,20,16,12,5,0.0,9,1,0
6214,1,32,9,12,2,0.0,6,2,0
6225,0,33,19,12,3,0.0,10,1,0
6227,0,21,6,12,3,0.0,8,1,0
6228,0,18,18,12,3,0.0,8,5,0
6233,0,29,43,12,2,0.0,9,1,0
6246,1,26,22,12,4,0.0,10,3,0
6265,1,33,3,12,3,0.0,8,1,0
6269,0,24,49,12,1,0.0,7,3,0
6274,1,25,44,12,5,0.0,8,3,0
6277,0,20,2,12,3,0.0,7,4,0
6279,0,32,10,12,3,0.0,8,1,0
6283,1,31,42,12,3,0.0,7,1,0
6284,0,23,2,12,5,0.0,10,3,0
6286,1,31,3,12,2,0.0,9,1,0
6290,1,22,18,12,5,0.0,7,4,0
6292,0,20,42,12,2,0.0,5,3,0
6293,0,22,9,12,4,0.0,5,2,0
6300,1,24,44,12,2,0.0,8,2,0
6303,1,75,35,12,4,0.0,8,1,0
6307,0,20,49,12,4,0.0,6,1,0
6310,1,26,7,12,5,0.0,6,1,0
6321,0,21,12,12,1,0.0,7,2,0
